RouteUID,RouteID,RouteName,BusRouteType,DepartureStopNameZh,DestinationStopNameZh,SubRouteUID,SubRouteID,SubRouteName,Direction,OperatorIDs,FirstBusTime,LastBusTime
NWT17300,17300,624,11,新店,西門,NWT158429,158429,624,0,16176,0515,2230
NWT17300,17300,624,11,新店,西門,NWT158429,158429,624,1,16176,0515,2230
NWT17304,17304,985萬大樹林先導公車,11,新莊,捷運龍山寺站,NWT158433,158433,985萬大樹林先導公車,0,16179,0515,2200
NWT17304,17304,985萬大樹林先導公車,11,新莊,捷運龍山寺站,NWT158433,158433,985萬大樹林先導公車,1,16179,0515,2200
NWT17311,17311,藍41延和,11,捷運海山站,捷運永安市場站,NWT158451,158451,藍41延和,0,16190,0600,2230
NWT17311,17311,藍41延和,11,捷運海山站,捷運永安市場站,NWT158451,158451,藍41延和,1,16190,0600,2230
NWT17332,17332,藍21副,11,汐止社后,南港車站,NWT158474,158474,藍21副,0,16187,0615,1900
NWT17332,17332,藍21副,11,汐止社后,南港車站,NWT158474,158474,藍21副,1,16187,0615,1900
NWT17360,17360,藍1,11,蘆洲,臺北車站,NWT158507,158507,藍1,0,16179,0600,2300
NWT17360,17360,藍1,11,蘆洲,臺北車站,NWT158507,158507,藍1,1,16179,0600,2300
NWT17391,17391,F932-0600,11,金山區公所,金山區公所,NWT158545,158545,F932-0600,0,16253,0600,0600
NWT17392,17392,F932-1630,11,金山區公所,清泉鎮天宮,NWT158546,158546,F932-1630,0,16253,1630,1630
NWT17393,17393,F932-0820,11,金山區公所,月眉,NWT158547,158547,F932-0820,0,16253,0820,0820
NWT17394,17394,F932-0950,11,臺大醫院金山分院,金山區公所,NWT158548,158548,F932-0950,0,16253,0950,0950
NWT17395,17395,F932-1110,11,臺大醫院金山分院,礦溪橋,NWT158549,158549,F932-1110,0,16253,1110,1110
NWT17424,17424,F919,11,水晶山莊,北峰里,NWT158578,158578,F919水晶山莊,0,16254,0620,1930
NWT17424,17424,F919,11,水晶山莊,北峰里,NWT159030,159030,F919北峰里,1,16254,0645,1955
NWT17425,17425,F919去延,11,水晶山莊,北峰里,NWT158579,158579,F919去延,0,16254,1200,1310
NWT17432,17432,F920,11,汐止,平溪,NWT158587,158587,F920汐止,0,16254,1110,1110
NWT17432,17432,F920,11,汐止,平溪,NWT159023,159023,F920平溪,1,16254,1200,1200
NWT17433,17433,F920延,11,汐止,嶺腳車站,NWT158588,158588,F920延汐止,0,16254,0540,1610
NWT17433,17433,F920延,11,汐止,嶺腳車站,NWT159024,159024,F920延嶺腳車站,1,16254,0635,1705
NWT17465,17465,F932-0630,11,金山區公所,金山區公所,NWT158621,158621,F932-0630,0,16253,0630,0630
NWT17466,17466,棕7綠野香坡,11,新店,臺北市政府,NWT158622,158622,棕7綠野香坡,0,16176,0600,1930
NWT17466,17466,棕7綠野香坡,11,新店,臺北市政府,NWT158622,158622,棕7綠野香坡,1,16176,0600,1930
NWT17479,17479,290副萬和,11,興隆站,溪園路,NWT158635,158635,290副萬和,0,16181,0900,1400
NWT17479,17479,290副萬和,11,興隆站,溪園路,NWT158635,158635,290副萬和,1,16181,0900,1400
NWT17482,17482,666皇帝殿,11,景福街,皇帝殿,NWT158638,158638,666皇帝殿,0,16181,0630,1930
NWT17482,17482,666皇帝殿,11,景福街,皇帝殿,NWT158638,158638,666皇帝殿,1,16181,0630,1930
NWT17483,17483,666烏塗窟,11,景福街,烏塗窟,NWT158639,158639,666烏塗窟,0,16181,0500,2200
NWT17483,17483,666烏塗窟,11,景福街,烏塗窟,NWT158639,158639,666烏塗窟,1,16181,0500,2200
NWT17500,17500,790漁港,11,金山南勢,基隆,NWT158663,158663,790漁港金山(南勢),0,16190,0600,2030
NWT17500,17500,790漁港,11,金山南勢,基隆,NWT158921,158921,790漁港城隍廟,1,16190,0655,2120
NWT17500,17500,790漁港,11,金山南勢,基隆,NWT161267,161267,790漁港(疫情用暫停營運),0,16190,0600,2030
NWT17500,17500,790漁港,11,金山南勢,基隆,NWT161267,161267,790漁港(疫情用暫停營運),1,16190,0655,2120
NWT17501,17501,788海科館,11,基隆,金瓜石,NWT158664,158664,788去海科館,0,16190,0710,1630
NWT17501,17501,788海科館,11,基隆,金瓜石,NWT160827,160827,788返海科館,1,16190,0900,1600
NWT17513,17513,583,11,五林路口,榮總,NWT158679,158679,583五林路口,0,16224,0650,1250
NWT17513,17513,583,11,五林路口,榮總,NWT159229,159229,583榮總,1,16224,0830,1430
NWT17515,17515,778,11,三峽,白雞,NWT158683,158683,778,0,16176,0550,1910
NWT17515,17515,778,11,三峽,白雞,NWT158683,158683,778,1,16176,0550,1910
NWT17516,17516,藍18,11,中和,新莊,NWT158684,158684,藍18中和站,0,"16176, 16177",0600,2300
NWT17516,17516,藍18,11,中和,新莊,NWT159204,159204,藍18新莊田徑場(中和里),1,"16176, 16177",0600,2300
NWT17517,17517,99,11,新莊,板橋,NWT158685,158685,99民安站,0,"16176, 16177",0530,2200
NWT17517,17517,99,11,新莊,板橋,NWT158936,158936,99亞東技術學院(南雅南路),1,"16176, 16177",0530,2200
NWT17518,17518,845,11,新莊,捷運新埔站,NWT158686,158686,845,0,"16176, 16177",0630,2100
NWT17518,17518,845,11,新莊,捷運新埔站,NWT158686,158686,845,1,"16176, 16177",0630,2100
NWT17518,17518,845,11,新莊,捷運新埔站,NWT159610,159610,845寵物公車,0,16177,0630,2100
NWT17518,17518,845,11,新莊,捷運新埔站,NWT159610,159610,845寵物公車,1,16177,0630,2100
NWT17519,17519,916,11,三峽,捷運永寧站,NWT158687,158687,916,0,"16176, 16177",0530,2330
NWT17519,17519,916,11,三峽,捷運永寧站,NWT158687,158687,916,1,"16176, 16177",0530,2330
NWT17519,17519,916,11,三峽,捷運永寧站,NWT159529,159529,916中華路口(車機),1,"16176, 16177",0530,2330
NWT17519,17519,916,11,三峽,捷運永寧站,NWT161567,161567,916三峽國小(三鶯國民運動中心)(車機),0,"16176, 16177",0530,2330
NWT17523,17523,806,11,板橋,蘆洲,NWT158691,158691,806板橋後站,0,"16176, 16179",0530,2200
NWT17523,17523,806,11,板橋,蘆洲,NWT158923,158923,806蘆洲總站,1,"16176, 16179",0530,2210
NWT17524,17524,805,11,土城,五股,NWT158692,158692,805捷運永寧站,0,"16176, 16179",0530,2200
NWT17524,17524,805,11,土城,五股,NWT158922,158922,805五股站,1,"16176, 16179",0530,2200
NWT17525,17525,823,11,舊莊,汐止,NWT158693,158693,823,0,"16176, 16182",0530,2300
NWT17525,17525,823,11,舊莊,汐止,NWT158693,158693,823,1,"16176, 16182",0530,2300
NWT17526,17526,813,11,五股,中和,NWT158694,158694,813(暫停營運),0,"16185, 16187",0530,2230
NWT17526,17526,813,11,五股,中和,NWT158694,158694,813(暫停營運),1,"16185, 16187",0530,2230
NWT17526,17526,813,11,五股,中和,NWT159276,159276,813五股站,0,"16185, 16187",0530,2230
NWT17526,17526,813,11,五股,中和,NWT159277,159277,813中和站,1,"16185, 16187",0530,2230
NWT17527,17527,813區,11,中和,行政院新莊聯合辦公大樓,NWT158695,158695,813區,0,16187,0615,1700
NWT17527,17527,813區,11,中和,行政院新莊聯合辦公大樓,NWT158695,158695,813區,1,16187,0615,1700
NWT17528,17528,862,11,基隆,淡水,NWT158696,158696,862城隍廟,0,"16186, 16190",0600,2000
NWT17528,17528,862,11,基隆,淡水,NWT158697,158697,862捷運淡水站,1,"16186, 16190",0550,2030
NWT17528,17528,862,11,基隆,淡水,NWT159988,159988,862寵物公車城隍廟,0,"16186, 16190",0600,2000
NWT17528,17528,862,11,基隆,淡水,NWT159989,159989,862寵物公車捷運淡水站,1,"16186, 16190",0550,2030
NWT17530,17530,716(台灣好行-皇冠北海岸線),11,捷運淡水站,野柳地質公園,NWT158698,158698,716捷運淡水站不繞,0,16186,0900,1500
NWT17530,17530,716(台灣好行-皇冠北海岸線),11,捷運淡水站,野柳地質公園,NWT158904,158904,716捷運淡水站,0,16186,0900,1500
NWT17530,17530,716(台灣好行-皇冠北海岸線),11,捷運淡水站,野柳地質公園,NWT159899,159899,716野柳地質公園,1,16186,1100,1700
NWT17530,17530,716(台灣好行-皇冠北海岸線),11,捷運淡水站,野柳地質公園,NWT159900,159900,716野柳地質公園不繞,1,16186,1100,1700
NWT17532,17532,918,11,泰山,新店,NWT158700,158700,918,0,"16185, 16189",0530,2230
NWT17532,17532,918,11,泰山,新店,NWT158700,158700,918,1,"16185, 16189",0530,2230
NWT17532,17532,918,11,泰山,新店,NWT158701,158701,918三民路,0,"16185, 16189",0530,2230
NWT17532,17532,918,11,泰山,新店,NWT158701,158701,918三民路,1,"16185, 16189",0530,2230
NWT17532,17532,918,11,泰山,新店,NWT159492,159492,918返程不繞黎明,0,"16185, 16189",0530,2230
NWT17532,17532,918,11,泰山,新店,NWT159492,159492,918返程不繞黎明,1,"16185, 16189",0530,2230
NWT17532,17532,918,11,泰山,新店,NWT159686,159686,918三民路不繞黎明,0,"16185, 16189",0530,2230
NWT17532,17532,918,11,泰山,新店,NWT159686,159686,918三民路不繞黎明,1,"16185, 16189",0530,2230
NWT17532,17532,918,11,泰山,新店,NWT159687,159687,918不繞黎明和三民路,0,"16185, 16189",0530,2230
NWT17532,17532,918,11,泰山,新店,NWT159687,159687,918不繞黎明和三民路,1,"16185, 16189",0530,2230
NWT17534,17534,933,11,三重,動物園,NWT158702,158702,933,0,"16185, 16189",0530,2200
NWT17534,17534,933,11,三重,動物園,NWT158702,158702,933,1,"16185, 16189",0530,2200
NWT17536,17536,927,11,三重,八里,NWT158704,158704,927,0,"16177, 16179, 16186",0550,2230
NWT17536,17536,927,11,三重,八里,NWT158704,158704,927,1,"16177, 16179, 16186",0550,2230
NWT17536,17536,927,11,三重,八里,NWT161557,161557,927自然公園(車機),0,"16177, 16179, 16186",0550,2230
NWT17536,17536,927,11,三重,八里,NWT161558,161558,927水興公(車機),1,"16177, 16179, 16186",0550,2230
NWT17537,17537,928,11,三重,八里,NWT158705,158705,928自然公園,0,"16179, 16186",1815,2330
NWT17537,17537,928,11,三重,八里,NWT158942,158942,928廖添丁廟,1,"16179, 16186",0520,0626
NWT17545,17545,927經台北港,11,三重,八里,NWT158713,158713,927經台北港,0,"16177, 16179, 16186",0724,1615
NWT17545,17545,927經台北港,11,三重,八里,NWT158713,158713,927經台北港,1,"16177, 16179, 16186",0724,1710
NWT17546,17546,F237副,11,未來城社區,麗園國小,NWT158715,158715,F237副未來城社區,0,16235,0710,0710
NWT17546,17546,F237副,11,未來城社區,麗園國小,NWT159025,159025,F237副麗園國小,1,16235,1215,1610
NWT17548,17548,951,11,汐止,新店,NWT158717,158717,951汐止站,0,"16185, 16189",0600,2130
NWT17548,17548,951,11,汐止,新店,NWT158944,158944,951及人中學,1,"16185, 16189",0600,2130
NWT17552,17552,F919八連,11,八連溪谷公園,北峰里,NWT158722,158722,F919八連溪谷公園,0,16254,1730,1830
NWT17552,17552,F919八連,11,八連溪谷公園,北峰里,NWT159026,159026,F919八連金龍國小,1,16254,0845,1800
NWT17553,17553,F919八連去延,11,八連溪谷公園,北峰里,NWT158723,158723,F919八連去延,0,16254,0920,1030
NWT17557,17557,897,11,景文科技大學,板橋,NWT158727,158727,897,0,16185,0600,2155
NWT17557,17557,897,11,景文科技大學,板橋,NWT158727,158727,897,1,16185,0600,2155
NWT17559,17559,F212副,11,泰山公有市場,貿商國宅,NWT158729,158729,F212副,0,16233,0640,1820
NWT17565,17565,F812,11,十三層老樹,內盤山,NWT158735,158735,F812十三層老樹,0,16249,0630,1600
NWT17565,17565,F812,11,十三層老樹,內盤山,NWT159028,159028,F812盤山坑路,1,16249,0730,1700
NWT17567,17567,F813,11,雙溪,瑞芳,NWT158737,158737,F813澳底,0,16249,0631,1630
NWT17567,17567,F813,11,雙溪,瑞芳,NWT160887,160887,F813雙溪火車站,0,16249,0631,1630
NWT17568,17568,F913,11,國泰醫院,北山里伊士曼(明峰街),NWT158738,158738,F913國泰醫院,0,16254,0605,2120
NWT17568,17568,F913,11,國泰醫院,北山里伊士曼(明峰街),NWT158739,158739,F913北山里伊士曼(明峰街)/木南煤礦,1,16254,0640,2155
NWT17570,17570,947,11,淡水,板橋,NWT158740,158740,947,0,"16185, 16186",0530,2230
NWT17570,17570,947,11,淡水,板橋,NWT158740,158740,947,1,"16185, 16186",0530,2230
NWT17570,17570,947,11,淡水,板橋,NWT159322,159322,947新市站(車機),0,"16185, 16186",0530,2230
NWT17570,17570,947,11,淡水,板橋,NWT159323,159323,947新北板橋公車站(車機),1,"16185, 16186",0530,2230
NWT17575,17575,953,11,金山(南勢),臺大計資中心,NWT158745,158745,953,0,16190,0600,1900
NWT17575,17575,953,11,金山(南勢),臺大計資中心,NWT158745,158745,953,1,16190,0600,1900
NWT17576,17576,952,11,板橋,南崁,NWT158746,158746,952新北板橋公車站,0,"16177, 16278",0540,2300
NWT17576,17576,952,11,板橋,南崁,NWT159214,159214,952南上路口,1,"16177, 16278",0540,2300
NWT17621,17621,853跳蛙,11,三芝,捷運紅樹林站,NWT158793,158793,853跳蛙,0,16186,0630,0630
NWT17623,17623,F723石嘈,11,坪林國中,保安宮,NWT158798,158798,F723石嘈,0,16247,0920,0930
NWT17624,17624,F703,11,頂好社區,莒光路87巷土地公廟,NWT158799,158799,F703,0,16181,0820,1800
NWT17624,17624,F703,11,頂好社區,莒光路87巷土地公廟,NWT158799,158799,F703,1,16181,0820,1800
NWT17625,17625,898,11,龍壽里,長庚醫院,NWT158801,158801,898,0,16179,0500,2100
NWT17625,17625,898,11,龍壽里,長庚醫院,NWT158801,158801,898,1,16179,0500,2100
NWT17631,17631,F301,11,三重區公所,中山藝術公園,NWT158807,158807,F301,0,16236,0630,1730
NWT17663,17663,F205,11,福興里站,林口長庚醫院,NWT158839,158839,F205福興里,0,16232,0730,1300
NWT17663,17663,F205,11,福興里站,林口長庚醫院,NWT158963,158963,F205林口長庚醫院,1,16232,0730,1300
NWT17664,17664,F206,11,新泰活動中心站,林口長庚醫院,NWT158840,158840,F206新泰活動中心,0,16232,0700,0800
NWT17664,17664,F206,11,新泰活動中心站,林口長庚醫院,NWT158964,158964,F206林口長庚醫院,1,16232,1000,1600
NWT17665,17665,F207,11,福營行政大樓站,林口長庚醫院,NWT158841,158841,F207福營行政大樓,0,16232,0650,1300
NWT17665,17665,F207,11,福營行政大樓站,林口長庚醫院,NWT158965,158965,F207林口長庚醫院,1,16232,1000,1630
NWT17668,17668,982,11,新莊,新店,NWT158844,158844,982,0,"16177, 16182",0530,2230
NWT17668,17668,982,11,新莊,新店,NWT158844,158844,982,1,"16177, 16182",0530,2230
NWT17671,17671,林口-捷運圓山站,11,林口,捷運圓山站,NWT158849,158849,林口-捷運圓山站去,0,16179,0620,1730
NWT17671,17671,林口-捷運圓山站,11,林口,捷運圓山站,NWT158907,158907,林口-捷運圓山站返,1,16179,1730,1830
NWT17672,17672,577,11,板橋後站,捷運府中站,NWT158850,158850,577,0,16176,0630,2030
NWT17672,17672,577,11,板橋後站,捷運府中站,NWT158850,158850,577,1,16176,0630,2030
NWT17679,17679,982區,11,新莊,捷運新埔站,NWT158858,158858,982區,0,"16177, 16182",0635,1730
NWT17679,17679,982區,11,新莊,捷運新埔站,NWT158858,158858,982區,1,"16177, 16182",0635,1730
NWT17680,17680,982直達,11,捷運大坪林站,行政院新莊聯合辦公大樓,NWT158859,158859,982直達捷運大坪林站,0,"16177, 16182",0730,0730
NWT17680,17680,982直達,11,捷運大坪林站,行政院新莊聯合辦公大樓,NWT158934,158934,982直達行政院新莊聯合辦公大樓(榮華),1,"16177, 16182",1820,1820
NWT17682,17682,F501,11,樹林,板橋,NWT158861,158861,F501樹林藝文綜合行政大樓,0,16176,0610,2200
NWT17682,17682,F501,11,樹林,板橋,NWT158861,158861,F501樹林藝文綜合行政大樓,1,16176,0610,2200
NWT17682,17682,F501,11,樹林,板橋,NWT159569,159569,F501崑崙里,0,16176,0610,2200
NWT17682,17682,F501,11,樹林,板橋,NWT159569,159569,F501崑崙里,1,16176,0610,2200
NWT17683,17683,585,11,浮洲地區,捷運府中站,NWT158862,158862,585,0,16176,0600,2100
NWT17683,17683,585,11,浮洲地區,捷運府中站,NWT158862,158862,585,1,16176,0600,2100
NWT17687,17687,982直達新埔線,11,捷運新埔站,行政院新莊聯合辦公大樓,NWT158865,158865,982直達新埔線捷運新埔站,0,"16177, 16182",0720,1900
NWT17687,17687,982直達新埔線,11,捷運新埔站,行政院新莊聯合辦公大樓,NWT158935,158935,982直達新埔線行政院新莊聯合辦公大樓(榮華),1,"16177, 16182",0720,1900
NWT17689,17689,三峽-捷運永寧站,11,三峽,捷運永寧站,NWT158867,158867,三峽-捷運永寧站,0,"16176, 16177",0650,0710
NWT17692,17692,791繞貢寮,11,國家新城,福隆,NWT158874,158874,791繞貢寮國家新城,0,16190,0500,1500
NWT17692,17692,791繞貢寮,11,國家新城,福隆,NWT159191,159191,791繞貢寮福隆,1,16190,0710,2030
NWT17693,17693,F815嶺頭觀目,11,雙溪火車站,灣潭,NWT158875,158875,F815嶺頭觀目,0,16249,0610,0610
NWT17694,17694,F139行經101線,11,三芝國中,捷運淡水站,NWT158876,158876,F139行經101線三芝國中,0,16229,1955,1955
NWT17694,17694,F139行經101線,11,三芝國中,捷運淡水站,NWT158960,158960,F139行經101線捷運淡水站,1,16229,2215,2215
NWT17696,17696,849屈尺社區,11,烏來,臺北,NWT158879,158879,849屈尺社區,0,16178,0530,1645
NWT17696,17696,849屈尺社區,11,烏來,臺北,NWT158879,158879,849屈尺社區,1,16178,0530,1645
NWT17699,17699,F823區,11,南山社區,東興宮,NWT158882,158882,F823區南山社區,0,16250,0630,1510
NWT17699,17699,F823區,11,南山社區,東興宮,NWT158968,158968,F823區東興宮,1,16250,0730,1600
NWT17700,17700,藍43延南天母,11,三峽,捷運永寧站,NWT158883,158883,藍43延,0,16176,0830,1720
NWT17700,17700,藍43延南天母,11,三峽,捷運永寧站,NWT158883,158883,藍43延,1,16176,0830,1720
NWT17706,17706,897區,11,景文科技大學,捷運景安站,NWT158889,158889,897區,0,16185,0650,2100
NWT17706,17706,897區,11,景文科技大學,捷運景安站,NWT158889,158889,897區,1,16185,0650,2100
NWT17711,17711,三峽-捷運台大醫院站,11,三峽,捷運臺大醫院站,NWT158894,158894,三峽-捷運台大醫院站,0,16176,0630,1740
NWT17711,17711,三峽-捷運台大醫院站,11,三峽,捷運臺大醫院站,NWT158894,158894,三峽-捷運台大醫院站,1,16176,0630,1740
NWT17714,17714,F657,11,昌福國小,長庚總院,NWT158897,158897,F657昌福國小,0,16244,0630,1600
NWT17714,17714,F657,11,昌福國小,長庚總院,NWT158969,158969,F657長庚醫院(總院),1,16244,0730,1700
NWT17717,17717,932繞國家教育研究院,11,三峽北大社區,新北板橋公車站,NWT158900,158900,932繞,0,16176,1750,1750
NWT17718,17718,791經貢寮區衛生,11,國家新城,福隆,NWT158901,158901,791經貢寮區衛生國家新城,0,16190,0610,1000
NWT17718,17718,791經貢寮區衛生,11,國家新城,福隆,NWT159190,159190,791經貢寮區衛生福隆,1,16190,1030,1145
NWT17719,17719,786區,11,華亞園區,捷運新莊站,NWT158902,158902,786區,0,16179,0540,0600
NWT17719,17719,786區,11,華亞園區,捷運新莊站,NWT158902,158902,786區,1,16179,0540,0600
NWT17720,17720,939跳蛙,11,三峽,臺北市政府,NWT158908,158908,939跳蛙,0,16176,0700,0730
NWT17733,17733,F932-0715,11,金山區公所,金山區公所,NWT159036,159036,F932-0715,0,16253,0715,0715
NWT17775,17775,908延,11,三峽,捷運景安站,NWT159119,159119,908延,0,16176,0630,0730
NWT17789,17789,960,11,捷運新莊站,捷運新莊副都心站,NWT159134,159134,960,0,16179,0600,1830
NWT17789,17789,960,11,捷運新莊站,捷運新莊副都心站,NWT159134,159134,960,1,16179,0600,1830
NWT17790,17790,958,11,捷運先嗇宮站,捷運新北產業園區站,NWT159135,159135,958,0,16179,0600,1900
NWT17790,17790,958,11,捷運先嗇宮站,捷運新北產業園區站,NWT159135,159135,958,1,16179,0600,1900
NWT17791,17791,959,11,捷運先嗇宮站,捷運新北產業園區站,NWT159136,159136,959,0,16179,0600,1900
NWT17791,17791,959,11,捷運先嗇宮站,捷運新北產業園區站,NWT159136,159136,959,1,16179,0600,1900
NWT17802,17802,854,11,華亞園區,寶林路,NWT159147,159147,854,0,16179,0600,2100
NWT17802,17802,854,11,華亞園區,寶林路,NWT159147,159147,854,1,16179,0600,2100
NWT17806,17806,899,11,捷運蘆洲站,捷運新北產業園區站,NWT159151,159151,899,0,16179,0600,2300
NWT17806,17806,899,11,捷運蘆洲站,捷運新北產業園區站,NWT159151,159151,899,1,16179,0600,2300
NWT17809,17809,F132經青山,11,二號倉庫,二坪頂,NWT159154,159154,F132二號倉庫,0,16229,0850,1300
NWT17809,17809,F132經青山,11,二號倉庫,二坪頂,NWT159155,159155,F132示範公墓,1,16229,0850,1300
NWT17811,17811,林口-內湖科技園區,11,林口,內湖園區,NWT159157,159157,林口-內湖科技園區,0,16179,0705,0705
NWT17812,17812,新店-汐止,11,新店,汐止,NWT159158,159158,新店-汐止去,0,16189,0740,0740
NWT17812,17812,新店-汐止,11,新店,汐止,NWT159160,159160,新店-汐止返,1,16189,1800,1800
NWT17813,17813,泰山-內湖,11,泰山,內湖,NWT159159,159159,泰山-內湖去,0,16189,0700,0715
NWT17813,17813,泰山-內湖,11,泰山,內湖,NWT159161,159161,泰山-內湖返,1,16189,1810,1830
NWT17814,17814,淡水-內湖科技園區,11,淡水,內湖科技園區,NWT159162,159162,淡水-內湖科技園區,0,16186,0640,0640
NWT17815,17815,淡水-國道1號-南港車站,11,淡水,南港車站,NWT159163,159163,淡水-國道1號-南港車站,0,16186,0650,0700
NWT17824,17824,886區,11,瑞芳,水湳洞,NWT159184,159184,886區瑞芳火車站,0,16190,0825,1730
NWT17824,17824,886區,11,瑞芳,水湳洞,NWT159185,159185,886區水湳洞,1,16190,0850,1745
NWT17824,17824,886區,11,瑞芳,水湳洞,NWT159186,159186,886區繞,0,16190,0825,1730
NWT17832,17832,直潭里線,11,下石厝路,新店捷運站,NWT159205,159205,水源區直潭里去,0,16245,0620,1905
NWT17832,17832,直潭里線,11,下石厝路,新店捷運站,NWT159206,159206,水源區直潭里返,1,16245,0700,1830
NWT17835,17835,林口-板橋,11,林口站,捷運府中站,NWT159209,159209,林口-板橋,0,16176,0645,0645
NWT17836,17836,F933-0635,11,金山區公所,金山區公所,NWT159279,159279,F933-0635,0,16253,0635,0635
NWT17837,17837,F933-0920,11,臺大醫院金山分院,金山區公所,NWT159280,159280,F933-0920,0,16253,0920,0920
NWT17838,17838,894,11,淡海新市鎮,捷運淡水站,NWT159212,159212,894,0,16186,0630,2200
NWT17838,17838,894,11,淡海新市鎮,捷運淡水站,NWT159212,159212,894,1,16186,0630,2200
NWT17839,17839,F933-1030,11,金山區公所,臺大醫院金山分院,NWT159281,159281,F933-1030,0,16253,1030,1030
NWT17840,17840,F933-1130,11,臺大醫院金山分院,金山區公所,NWT159282,159282,F933-1130,0,16253,1130,1130
NWT17841,17841,F933-1330,11,金山區公所,臺大醫院金山分院,NWT159283,159283,F933-1330,0,16253,1330,1330
NWT17842,17842,F933-1430,11,臺大醫院金山分院,臺大醫院金山分院,NWT159284,159284,F933-1430,0,16253,1430,1430
